epoch,percentage,loss
1,4.9,0.40086320
1,4.9,0.25348490
1,4.9,0.28256622
1,4.9,0.20434435
1,4.9,0.35219970
1,4.9,0.21527880
1,4.9,0.24787310
1,4.9,0.27064064
1,4.9,0.31783825
1,4.9,0.26480010
1,4.9,0.26337001
1,4.9,0.32602456
1,4.9,0.24340385
1,4.9,0.22715038
1,4.9,0.22579572
1,4.9,0.28170127
1,4.9,0.22006609
1,4.9,0.23630828
1,4.9,0.25588498
1,4.9,0.25115535
1,4.9,0.25252026
1,4.9,0.20642281
1,4.9,0.31931335
1,4.9,0.18741801
1,4.9,0.22726236
1,4.9,0.23206902
1,4.9,0.20404951
1,4.9,0.21699491
1,4.9,0.20120701
1,4.9,0.27130109
1,4.9,0.26059583
1,4.9,0.28612357
1,4.9,0.19881386
1,4.9,0.26358789
1,4.9,0.25726834
1,4.9,0.25021547
1,4.9,0.22993614
1,4.9,0.19155535
1,4.9,0.22544681
1,4.9,0.19134963
1,4.9,0.27776107
1,4.9,0.24861731
1,4.9,0.19190097
1,4.9,0.22062033
1,4.9,0.24644281
1,4.9,0.28209692
1,4.9,0.21064705
1,4.9,0.31962240
1,4.9,0.21906529
1,4.9,0.29559836
1,4.9,0.31129786
1,4.9,0.29850179
1,4.9,0.26242825
1,4.9,0.18418868
1,4.9,0.28207493
1,4.9,0.27374285
1,4.9,0.23929669
1,4.9,0.28848183
1,4.9,0.17339087
1,4.9,0.30676913
1,4.9,0.17262775
1,5.0,0.26641858
1,5.0,0.18611757
1,5.0,0.14093031
1,5.0,0.25316346
1,5.0,0.27367204
1,5.0,0.24819601
1,5.0,0.27901027
1,5.0,0.25687844
1,5.0,0.20363028
1,5.0,0.27896026
1,5.0,0.22089168
1,5.0,0.20587559
1,5.0,0.36297387
1,5.0,0.28807473
1,5.0,0.23617932
1,5.0,0.17890544
1,5.0,0.27776691
1,5.0,0.27906862
1,5.0,0.30908751
1,5.0,0.29621068
1,5.0,0.22866364
1,5.0,0.29374740
1,5.0,0.24913608
1,5.0,0.29655200
1,5.0,0.20758502
1,5.0,0.20445913
1,5.0,0.28857231
1,5.0,0.20388874
1,5.0,0.21602997
1,5.0,0.27823570
1,5.0,0.27181122
1,5.0,0.23648092
1,5.0,0.32227519
1,5.0,0.18461277
1,5.0,0.22095622
1,5.0,0.35566655
1,5.0,0.34342360
1,5.0,0.35429707
1,5.0,0.33040309
1,5.0,0.26692605
1,5.0,0.28189069
1,5.0,0.30700204
1,5.0,0.23865303
1,5.0,0.18955249
1,5.0,0.33031702
1,5.0,0.32323450
1,5.0,0.31731868
1,5.0,0.24797413
1,5.0,0.35165140
1,5.0,0.31739527
1,5.0,0.31148964
1,5.0,0.33888474
1,5.0,0.24642201
1,5.0,0.26752368
1,5.0,0.32242611
1,5.0,0.41623160
1,5.0,0.22747643
1,5.0,0.31783363
1,5.0,0.27457044
1,5.0,0.25531292
1,5.0,0.17236352
1,5.0,0.24748877
1,5.0,0.23349763
1,5.0,0.27344614
1,5.0,0.27667075
1,5.0,0.30823597
1,5.0,0.23909380
1,5.0,0.22556460
1,5.1,0.25471136
1,5.1,0.22410317
1,5.1,0.39007282
1,5.1,0.17963238
1,5.1,0.25335804
1,5.1,0.20322484
1,5.1,0.31438738
1,5.1,0.25499147
1,5.1,0.33687279
1,5.1,0.22463405
1,5.1,0.25901577
1,5.1,0.25931424
1,5.1,0.18602228
1,5.1,0.24187186
1,5.1,0.19222666
1,5.1,0.27434769
1,5.1,0.18938400
1,5.1,0.25182283
1,5.1,0.35916591
1,5.1,0.36598569
1,5.1,0.31995708
1,5.1,0.29435378
1,5.1,0.34335133
1,5.1,0.20861606
1,5.1,0.28126618
1,5.1,0.23344184
1,5.1,0.26820809
1,5.1,0.29119363
1,5.1,0.29789698
1,5.1,0.31738245
1,5.1,0.22754771
1,5.1,0.25698611
1,5.1,0.34798670
1,5.1,0.20214018
1,5.1,0.34087330
1,5.1,0.29323310
1,5.1,0.27696553
1,5.1,0.25279155
1,5.1,0.22406946
1,5.1,0.22670369
1,5.1,0.28649503
1,5.1,0.25982475
1,5.1,0.22617154
1,5.1,0.28150901
1,5.1,0.20936243
1,5.1,0.20043628
1,5.1,0.23827884
1,5.1,0.23119710
1,5.1,0.24933188
1,5.1,0.29240730
1,5.1,0.16934323
1,5.1,0.29733920
1,5.1,0.36465263
1,5.1,0.30966449
1,5.1,0.20857771
1,5.1,0.32465887
1,5.1,0.30287099
1,5.1,0.26720104
1,5.1,0.26829356
1,5.1,0.21917586
1,5.1,0.28242451
1,5.1,0.26547834
1,5.1,0.18460514
1,5.1,0.34472710
1,5.1,0.19209789
1,5.1,0.28305572
1,5.1,0.21654937
1,5.1,0.29193616
1,5.1,0.22755545
1,5.2,0.25733498
1,5.2,0.28224769
1,5.2,0.24223600
1,5.2,0.29056185
1,5.2,0.25650582
1,5.2,0.26787987
1,5.2,0.26042598
1,5.2,0.17228456
1,5.2,0.34007040
1,5.2,0.27824786
1,5.2,0.17740571
1,5.2,0.21802780
1,5.2,0.25463843
1,5.2,0.23416705
1,5.2,0.33487934
1,5.2,0.26194984
1,5.2,0.20431669
1,5.2,0.24620992
1,5.2,0.31085485
1,5.2,0.19769812
1,5.2,0.32510811
1,5.2,0.20504314
1,5.2,0.17889406
1,5.2,0.34218144
1,5.2,0.17527679
1,5.2,0.20932223
1,5.2,0.28132227
1,5.2,0.20569196
1,5.2,0.29375818
1,5.2,0.25669515
1,5.2,0.29363608
1,5.2,0.19026643
1,5.2,0.22997241
1,5.2,0.19160655
1,5.2,0.27628124
1,5.2,0.22934014
1,5.2,0.21382006
1,5.2,0.22561486
1,5.2,0.25213775
1,5.2,0.24232313
1,5.2,0.25404337
1,5.2,0.27174875
1,5.2,0.19943146
1,5.2,0.26804367
1,5.2,0.26135647
1,5.2,0.28792769
1,5.2,0.27349365
1,5.2,0.23250061
1,5.2,0.20371567
1,5.2,0.16839138
1,5.2,0.26783910
1,5.2,0.32808131
1,5.2,0.32632154
1,5.2,0.27720413
1,5.2,0.46239617
1,5.2,0.23553637
1,5.2,0.28639331
1,5.2,0.19866410
1,5.2,0.30554315
1,5.2,0.29157630
1,5.2,0.32370785
1,5.2,0.37231767
1,5.2,0.29777214
1,5.2,0.31309459
1,5.2,0.25376955
1,5.2,0.23956195
1,5.2,0.23907232
1,5.2,0.26504061
1,5.2,0.26992956
1,5.3,0.17965080
1,5.3,0.22698784
1,5.3,0.23235242
1,5.3,0.33518258
1,5.3,0.29346335
1,5.3,0.24885529
1,5.3,0.37367070
1,5.3,0.23706499
1,5.3,0.21911745
1,5.3,0.24886134
1,5.3,0.23402146
1,5.3,0.19604334
1,5.3,0.30053383
1,5.3,0.24630465
1,5.3,0.19835596
1,5.3,0.33635399
1,5.3,0.27062029
1,5.3,0.19075967
1,5.3,0.22643346
1,5.3,0.30807349
1,5.3,0.22768912
1,5.3,0.20249085
1,5.3,0.31807056
1,5.3,0.23828086
1,5.3,0.22359198
1,5.3,0.17953697
1,5.3,0.21517608
1,5.3,0.24179925
1,5.3,0.31185716
1,5.3,0.29155907
1,5.3,0.21076863
1,5.3,0.14587818
1,5.3,0.28103137
1,5.3,0.18386836
1,5.3,0.20366907
1,5.3,0.24881618
1,5.3,0.26698038
1,5.3,0.24172932
1,5.3,0.25885826
1,5.3,0.23948100
1,5.3,0.29994389
1,5.3,0.19798401
1,5.3,0.26610017
1,5.3,0.20185818
1,5.3,0.22900614
1,5.3,0.23666058
1,5.3,0.21432537
1,5.3,0.27921751
1,5.3,0.27165473
1,5.3,0.32246232
1,5.3,0.22591843
1,5.3,0.28810731
1,5.3,0.31744540
1,5.3,0.26445562
1,5.3,0.24913256
1,5.3,0.39176074
1,5.3,0.28988081
1,5.3,0.27346867
1,5.3,0.28520513
1,5.3,0.27082771
1,5.3,0.18509091
1,5.3,0.19563992
1,5.3,0.20110625
1,5.3,0.34159464
1,5.3,0.24525172
1,5.3,0.28217459
1,5.3,0.27471688
1,5.3,0.32259881
1,5.3,0.26639247
1,5.4,0.28140178
1,5.4,0.21800852
1,5.4,0.21682803
1,5.4,0.21895438
1,5.4,0.27051702
1,5.4,0.22321226
1,5.4,0.20797573
1,5.4,0.32125148
1,5.4,0.26901385
1,5.4,0.20444325
1,5.4,0.30283675
1,5.4,0.18171130
1,5.4,0.21720950
1,5.4,0.17079589
1,5.4,0.27362871
1,5.4,0.31908005
1,5.4,0.24810798
1,5.4,0.22023851
1,5.4,0.19732612
1,5.4,0.15949364
1,5.4,0.25752208
1,5.4,0.23759016
1,5.4,0.24671054
1,5.4,0.25624141
1,5.4,0.29456019
1,5.4,0.27537090
1,5.4,0.23010401
1,5.4,0.23415311
1,5.4,0.25044939
1,5.4,0.23098572
1,5.4,0.37320182
1,5.4,0.22326447
1,5.4,0.20162517
1,5.4,0.30316934
1,5.4,0.25154328
1,5.4,0.27423424
1,5.4,0.29632008
1,5.4,0.34194988
1,5.4,0.30391687
1,5.4,0.17036586
1,5.4,0.18954462
1,5.4,0.24113232
1,5.4,0.26662338
1,5.4,0.21523036
1,5.4,0.17300865
1,5.4,0.33027926
1,5.4,0.19562936
1,5.4,0.30425096
1,5.4,0.26287794
1,5.4,0.17043340
1,5.4,0.26353091
1,5.4,0.19374105
1,5.4,0.34538078
1,5.4,0.18851016
1,5.4,0.26735160
1,5.4,0.16384992
1,5.4,0.29527676
1,5.4,0.19196568
1,5.4,0.24760716
1,5.4,0.19075000
1,5.4,0.29428139
1,5.4,0.24281102
1,5.4,0.22934921
1,5.4,0.18941851
1,5.4,0.25508377
1,5.4,0.18417460
1,5.4,0.18800843
1,5.4,0.24626771
1,5.4,0.16169497
1,5.5,0.21238035
1,5.5,0.21440624
1,5.5,0.26618692
1,5.5,0.20392433
1,5.5,0.27883607
1,5.5,0.20629057
1,5.5,0.27589074
1,5.5,0.24131250
1,5.5,0.23905562
1,5.5,0.21086916
1,5.5,0.22190507
1,5.5,0.27603677
1,5.5,0.16538614
1,5.5,0.26266706
1,5.5,0.17373316
1,5.5,0.29259554
1,5.5,0.40597031
1,5.5,0.29995573
1,5.5,0.25854105
1,5.5,0.20646025
1,5.5,0.21753885
1,5.5,0.27491099
1,5.5,0.24273422
1,5.5,0.20348462
1,5.5,0.30880654
1,5.5,0.19106224
1,5.5,0.22206762
1,5.5,0.29534069
1,5.5,0.28611797
1,5.5,0.30477440
1,5.5,0.26628125
1,5.5,0.28756845
1,5.5,0.20708537
1,5.5,0.32432219
1,5.5,0.32449228
1,5.5,0.33313563
1,5.5,0.21415596
1,5.5,0.29484034
1,5.5,0.33531046
1,5.5,0.22142018
1,5.5,0.25405455
1,5.5,0.26689276
1,5.5,0.27348500
1,5.5,0.25445563
1,5.5,0.29920721
1,5.5,0.24978134
1,5.5,0.22265966
1,5.5,0.19206923
1,5.5,0.25828773
1,5.5,0.13618539
1,5.5,0.22336140
1,5.5,0.19401547
1,5.5,0.24710393
1,5.5,0.21446806
1,5.5,0.24314119
1,5.5,0.24385616
1,5.5,0.22588666
1,5.5,0.22046222
1,5.5,0.21316215
1,5.5,0.24415331
1,5.5,0.21760060
1,5.5,0.12826240
1,5.5,0.19064708
1,5.5,0.36652794
1,5.5,0.21300782
1,5.5,0.22586954
1,5.5,0.33314976
1,5.5,0.17795295
1,5.6,0.23478161
1,5.6,0.19294570
1,5.6,0.25249356
1,5.6,0.23782909
1,5.6,0.29295385
1,5.6,0.26595944
1,5.6,0.17343469
1,5.6,0.16276498
1,5.6,0.21994348
1,5.6,0.18675989
1,5.6,0.20784858
1,5.6,0.21395114
1,5.6,0.21212941
1,5.6,0.19151162
1,5.6,0.43348068
1,5.6,0.27892455
1,5.6,0.27383471
1,5.6,0.23446181
1,5.6,0.26387316
1,5.6,0.20003037
1,5.6,0.23933250
1,5.6,0.21684730
1,5.6,0.26890221
1,5.6,0.20679449
1,5.6,0.21800962
1,5.6,0.28267321
1,5.6,0.21078451
1,5.6,0.27291930
1,5.6,0.22678410
1,5.6,0.23297337
1,5.6,0.18140489
1,5.6,0.21280320
1,5.6,0.26960212
1,5.6,0.22869796
1,5.6,0.28889593
1,5.6,0.28525919
1,5.6,0.25211489
1,5.6,0.21873745
1,5.6,0.29818138
1,5.6,0.14760046
1,5.6,0.26052362
1,5.6,0.27108839
1,5.6,0.24353428
1,5.6,0.25897640
1,5.6,0.31348312
1,5.6,0.13167247
1,5.6,0.25881115
1,5.6,0.19040704
1,5.6,0.27188766
1,5.6,0.18836495
1,5.6,0.15325877
1,5.6,0.26240763
1,5.6,0.27535480
1,5.6,0.26708654
1,5.6,0.24107601
1,5.6,0.34038046
1,5.6,0.19351667
1,5.6,0.28842667
1,5.6,0.27182108
1,5.6,0.20598395
1,5.6,0.20826063
1,5.6,0.19297795
1,5.6,0.18480565
1,5.6,0.19050114
1,5.6,0.27215010
1,5.6,0.17608364
1,5.6,0.27282485
1,5.6,0.21097612
1,5.6,0.16931510
1,5.7,0.17381017
1,5.7,0.24434215
1,5.7,0.25560272
1,5.7,0.23559992
1,5.7,0.24589735
1,5.7,0.22974107
1,5.7,0.23657927
1,5.7,0.33619452
1,5.7,0.22980371
1,5.7,0.17265540
1,5.7,0.28031948
1,5.7,0.17008664
1,5.7,0.29497698
1,5.7,0.31541139
1,5.7,0.24574187
1,5.7,0.25699845
1,5.7,0.29926026
1,5.7,0.30973494
1,5.7,0.25596967
1,5.7,0.37766224
1,5.7,0.18718238
1,5.7,0.30225465
1,5.7,0.28813013
1,5.7,0.28602192
1,5.7,0.28535599
1,5.7,0.23698880
1,5.7,0.31193221
1,5.7,0.25806627
1,5.7,0.36345923
1,5.7,0.26085636
1,5.7,0.22059716
1,5.7,0.24418122
1,5.7,0.20793782
1,5.7,0.29089707
1,5.7,0.28594869
1,5.7,0.24080878
1,5.7,0.22497237
1,5.7,0.18722302
1,5.7,0.17792527
1,5.7,0.22075468
1,5.7,0.23168556
1,5.7,0.17558366
1,5.7,0.22892222
1,5.7,0.30178285
1,5.7,0.30456766
1,5.7,0.14377454
1,5.7,0.20063010
1,5.7,0.24705413
1,5.7,0.21007028
1,5.7,0.22803821
1,5.7,0.16930375
1,5.7,0.29539016
1,5.7,0.30296567
1,5.7,0.20839988
1,5.7,0.19409041
1,5.7,0.18730401
1,5.7,0.20406999
1,5.7,0.33458179
1,5.7,0.19827366
1,5.7,0.13617739
1,5.7,0.24493703
1,5.7,0.21731274
1,5.7,0.23733570
1,5.7,0.16556461
1,5.7,0.16855384
1,5.7,0.20707539
1,5.7,0.25172338
1,5.7,0.23989128
1,5.7,0.30893365
1,5.8,0.22782092
1,5.8,0.13928983
1,5.8,0.18211514
1,5.8,0.16527757
1,5.8,0.36973864
1,5.8,0.27596071
1,5.8,0.23982240
1,5.8,0.17643923
1,5.8,0.28991431
1,5.8,0.16799866
1,5.8,0.23282637
1,5.8,0.21701223
1,5.8,0.17101409
1,5.8,0.29564038
1,5.8,0.29175654
1,5.8,0.19507718
1,5.8,0.31042451
1,5.8,0.30138540
1,5.8,0.26528326
1,5.8,0.18616252
1,5.8,0.30805212
1,5.8,0.23885232
1,5.8,0.19581713
1,5.8,0.21987484
1,5.8,0.22936602
1,5.8,0.13272010
1,5.8,0.17018220
1,5.8,0.24229206
1,5.8,0.23230416
1,5.8,0.18986785
1,5.8,0.24531691
1,5.8,0.27482301
1,5.8,0.19712304
1,5.8,0.23155902
1,5.8,0.24276243
1,5.8,0.27438545
1,5.8,0.25217205
1,5.8,0.30263498
1,5.8,0.25440264
1,5.8,0.18438911
1,5.8,0.25497347
1,5.8,0.18809928
1,5.8,0.24080199
1,5.8,0.23190291
1,5.8,0.22382954
1,5.8,0.23151638
1,5.8,0.27303699
1,5.8,0.15501119
1,5.8,0.22724807
1,5.8,0.31827709
1,5.8,0.23289476
1,5.8,0.23511416
1,5.8,0.13139747
1,5.8,0.32081160
1,5.8,0.25493777
1,5.8,0.21065015
1,5.8,0.22587560
1,5.8,0.19084758
1,5.8,0.12103242
1,5.8,0.28495535
1,5.8,0.17633170
1,5.8,0.22602792
1,5.8,0.22879978
1,5.8,0.25166625
1,5.8,0.32403478
1,5.8,0.21104018
1,5.8,0.21378049
1,5.8,0.16433468
1,5.8,0.13653904
1,5.9,0.29941726
1,5.9,0.25468615
1,5.9,0.13052727
1,5.9,0.18140396
1,5.9,0.18648590
1,5.9,0.29879406
1,5.9,0.18858917
1,5.9,0.23478556
1,5.9,0.19216228
1,5.9,0.18456106
1,5.9,0.17118497
1,5.9,0.19626853
1,5.9,0.20599395
1,5.9,0.19938378
1,5.9,0.22631064
1,5.9,0.14866449
1,5.9,0.25935659
1,5.9,0.24560063
1,5.9,0.27509257
1,5.9,0.21380518
1,5.9,0.22198725
1,5.9,0.22887696
1,5.9,0.25106221
1,5.9,0.19321080
1,5.9,0.25495106
1,5.9,0.19434533
1,5.9,0.25398791
1,5.9,0.27922702
1,5.9,0.24532577
1,5.9,0.26246291
1,5.9,0.20381770
1,5.9,0.23492478
1,5.9,0.23577981
1,5.9,0.26280880
1,5.9,0.33545348
1,5.9,0.24176805
1,5.9,0.28051245
1,5.9,0.21310878
1,5.9,0.24170989
1,5.9,0.28776592
1,5.9,0.26130781
1,5.9,0.20229405
1,5.9,0.28374100
1,5.9,0.27356830
1,5.9,0.20603400
1,5.9,0.20821150
1,5.9,0.27382386
1,5.9,0.23351577
1,5.9,0.24298805
1,5.9,0.24689800
1,5.9,0.21631518
1,5.9,0.26576355
1,5.9,0.25432035
1,5.9,0.19136910
1,5.9,0.22080150
1,5.9,0.26818570
1,5.9,0.30750170
1,5.9,0.23644190
1,5.9,0.21626630
1,5.9,0.24531564
1,5.9,0.26013303
1,5.9,0.26314461
1,5.9,0.23030837
1,5.9,0.20736924
1,5.9,0.18681328
1,5.9,0.17325337
1,5.9,0.19610874
1,5.9,0.25892931
1,6.0,0.22610550
1,6.0,0.30707484
1,6.0,0.24223065
1,6.0,0.19688396
1,6.0,0.22375268
1,6.0,0.24155925
1,6.0,0.19851770
1,6.0,0.28572348
1,6.0,0.23804350
1,6.0,0.22309139
1,6.0,0.18790627
1,6.0,0.20055290
1,6.0,0.17265029
1,6.0,0.22587197
1,6.0,0.21469207
1,6.0,0.22871800
1,6.0,0.27189043
1,6.0,0.33616191
1,6.0,0.37923294
1,6.0,0.19831511
1,6.0,0.34192839
1,6.0,0.24377242
1,6.0,0.19528851
1,6.0,0.31312534
1,6.0,0.30826253
1,6.0,0.24735300
1,6.0,0.28305495
1,6.0,0.30356747
1,6.0,0.37505350
1,6.0,0.23529257
1,6.0,0.18855038
1,6.0,0.28299493
1,6.0,0.22317868
1,6.0,0.22483000
1,6.0,0.18798651
1,6.0,0.28685787
1,6.0,0.26855424
1,6.0,0.31162599
1,6.0,0.29784945
1,6.0,0.21801177
1,6.0,0.22068927
1,6.0,0.29727101
1,6.0,0.21748836
1,6.0,0.26387489
1,6.0,0.19582132
1,6.0,0.20384559
1,6.0,0.23011330
1,6.0,0.20921674
1,6.0,0.32095933
1,6.0,0.24403527
1,6.0,0.22359787
1,6.0,0.22081806
1,6.0,0.25054881
1,6.0,0.30912966
1,6.0,0.20577097
1,6.0,0.16757879
1,6.0,0.23732358
1,6.0,0.26016536
1,6.0,0.25559744
1,6.0,0.33766270
1,6.0,0.36392349
1,6.0,0.23374166
1,6.0,0.21944670
1,6.0,0.25147164
1,6.0,0.18905681
1,6.0,0.24301475
1,6.0,0.27061024
1,6.0,0.18757237
1,6.0,0.20115522
1,6.1,0.20457725
1,6.1,0.25605488
1,6.1,0.23036349
1,6.1,0.24223599
1,6.1,0.22354819
1,6.1,0.26277038
1,6.1,0.13444430
1,6.1,0.19368419
1,6.1,0.23553121
1,6.1,0.25114152
1,6.1,0.29390749
1,6.1,0.25972375
1,6.1,0.25802159
1,6.1,0.25827003
1,6.1,0.23138976
1,6.1,0.14583588
1,6.1,0.23159221
1,6.1,0.24201193
1,6.1,0.23625501
1,6.1,0.28183323
1,6.1,0.23792937
1,6.1,0.19280967
1,6.1,0.15472050
1,6.1,0.21397336
1,6.1,0.26685369
1,6.1,0.23109615
1,6.1,0.20006751
1,6.1,0.25443658
1,6.1,0.25676489
1,6.1,0.19918902
1,6.1,0.22957052
1,6.1,0.20689161
1,6.1,0.16535965
1,6.1,0.24162214
1,6.1,0.21742448
1,6.1,0.19742717
1,6.1,0.16114447
1,6.1,0.30106854
1,6.1,0.21397828
1,6.1,0.38568610
1,6.1,0.32977197
1,6.1,0.32141665
1,6.1,0.25283039
1,6.1,0.25366372
1,6.1,0.18715689
1,6.1,0.21768145
1,6.1,0.25952533
1,6.1,0.22206412
1,6.1,0.21287942
1,6.1,0.23600225
1,6.1,0.19546527
1,6.1,0.26387814
1,6.1,0.23655139
1,6.1,0.29116148
1,6.1,0.22578314
1,6.1,0.21682476
1,6.1,0.22926517
1,6.1,0.25924006
1,6.1,0.25476813
1,6.1,0.30239967
1,6.1,0.21036242
1,6.1,0.16870907
1,6.1,0.37808710
1,6.1,0.37039909
1,6.1,0.29937285
1,6.1,0.29740772
1,6.1,0.25859642
1,6.1,0.20266686
1,6.1,0.28710032
1,6.2,0.28988695
1,6.2,0.20453812
1,6.2,0.29406580
1,6.2,0.18276612
1,6.2,0.23422378
1,6.2,0.18887179
1,6.2,0.26346835
1,6.2,0.36288768
1,6.2,0.19557150
1,6.2,0.23445135
1,6.2,0.23675065
1,6.2,0.22395037
1,6.2,0.24430968
1,6.2,0.23785785
1,6.2,0.22250500
1,6.2,0.23272869
1,6.2,0.24336398
1,6.2,0.23492551
1,6.2,0.24699953
1,6.2,0.19160798
1,6.2,0.29832330
1,6.2,0.32166496
1,6.2,0.22519261
1,6.2,0.21404888
1,6.2,0.15464884
1,6.2,0.20929338
1,6.2,0.22793265
1,6.2,0.25667250
1,6.2,0.31200010
1,6.2,0.18140134
1,6.2,0.28036466
1,6.2,0.23384693
1,6.2,0.23805855
1,6.2,0.24893411
1,6.2,0.16708960
1,6.2,0.23599963
1,6.2,0.16210711
1,6.2,0.24201752
1,6.2,0.24890973
1,6.2,0.16294284
1,6.2,0.29459643
1,6.2,0.20883583
1,6.2,0.23418637
1,6.2,0.23888454
1,6.2,0.13225354
1,6.2,0.23358075
1,6.2,0.19108909
1,6.2,0.24636212
1,6.2,0.22988929
1,6.2,0.19637087
1,6.2,0.20892219
1,6.2,0.35544577
1,6.2,0.30294403
1,6.2,0.25137478
1,6.2,0.17012239
1,6.2,0.27406693
1,6.2,0.30214691
1,6.2,0.27037448
1,6.2,0.17775616
1,6.2,0.23165786
1,6.2,0.24891549
1,6.2,0.34446657
1,6.2,0.30478251
1,6.2,0.30999452
1,6.2,0.27792621
1,6.2,0.23429893
1,6.2,0.21927632
1,6.2,0.26973417
1,6.2,0.27887815
1,6.3,0.18683782
1,6.3,0.19960499
1,6.3,0.23929867
1,6.3,0.23316211
1,6.3,0.33452129
1,6.3,0.21247283
1,6.3,0.32858038
1,6.3,0.23624775
1,6.3,0.27694705
1,6.3,0.19234157
1,6.3,0.34336323
1,6.3,0.24534805
1,6.3,0.21225169
1,6.3,0.24124531
1,6.3,0.21760324
1,6.3,0.20053959
1,6.3,0.22725402
1,6.3,0.22316495
1,6.3,0.28880030
1,6.3,0.25544325
1,6.3,0.23146676
1,6.3,0.28063697
1,6.3,0.20654048
1,6.3,0.25510803
1,6.3,0.23304720
1,6.3,0.20712745
1,6.3,0.24147815
1,6.3,0.20018269
1,6.3,0.24378863
1,6.3,0.22990127
1,6.3,0.15841350
1,6.3,0.31418851
1,6.3,0.20383078
1,6.3,0.23112048
1,6.3,0.19424874
1,6.3,0.25446033
1,6.3,0.20762461
1,6.3,0.16095757
1,6.3,0.30283034
1,6.3,0.22600240
1,6.3,0.17069034
1,6.3,0.30674210
1,6.3,0.20434184
1,6.3,0.22207181
1,6.3,0.17102315
1,6.3,0.17491703
1,6.3,0.18311115
1,6.3,0.21891770
1,6.3,0.22273459
1,6.3,0.27603781
1,6.3,0.18929641
1,6.3,0.24521798
1,6.3,0.23143892
1,6.3,0.20411922
1,6.3,0.32429534
1,6.3,0.25898868
1,6.3,0.18236285
1,6.3,0.28089607
1,6.3,0.16605216
1,6.3,0.21447821
1,6.3,0.24329044
1,6.3,0.23986369
1,6.3,0.28698909
1,6.3,0.29185107
1,6.3,0.27654827
1,6.3,0.25094503
1,6.3,0.29436806
1,6.3,0.30930445
1,6.3,0.24501312
1,6.4,0.22769013
1,6.4,0.18409973
1,6.4,0.19030595
1,6.4,0.25738564
1,6.4,0.18519728
1,6.4,0.34023175
1,6.4,0.20203327
1,6.4,0.22088279
1,6.4,0.27234945
1,6.4,0.22909465
1,6.4,0.31601653
1,6.4,0.22586344
1,6.4,0.18024354
1,6.4,0.28632855
1,6.4,0.26587108
1,6.4,0.26880136
1,6.4,0.24663895
1,6.4,0.23095854
1,6.4,0.25546053
1,6.4,0.29225510
1,6.4,0.20976362
1,6.4,0.17528807
1,6.4,0.26521981
1,6.4,0.28207645
1,6.4,0.31648856
1,6.4,0.24833629
1,6.4,0.28239730
1,6.4,0.22995906
1,6.4,0.16542147
1,6.4,0.24036849
1,6.4,0.21903694
1,6.4,0.22614355
1,6.4,0.28434420
1,6.4,0.19052345
1,6.4,0.23712116
1,6.4,0.23267500
1,6.4,0.27662680
1,6.4,0.21321866
1,6.4,0.16703562
1,6.4,0.15026788
1,6.4,0.21076712
1,6.4,0.32359204
1,6.4,0.19522293
1,6.4,0.15753774
1,6.4,0.27470228
1,6.4,0.24997795
1,6.4,0.28997481
1,6.4,0.25000629
1,6.4,0.15717912
1,6.4,0.27934402
1,6.4,0.21386302
1,6.4,0.26541594
1,6.4,0.24530506
1,6.4,0.26296097
1,6.4,0.15532552
1,6.4,0.21480349
1,6.4,0.21108364
1,6.4,0.24524704
1,6.4,0.20849763
1,6.4,0.33018032
1,6.4,0.20636655
1,6.4,0.20196174
1,6.4,0.20286179
1,6.4,0.24294108
1,6.4,0.40898466
1,6.4,0.26051646
1,6.4,0.23127107
1,6.4,0.20287549
1,6.5,0.25350916
1,6.5,0.28650847
1,6.5,0.27143499
1,6.5,0.21001717
1,6.5,0.28339526
1,6.5,0.20040829
1,6.5,0.25409964
1,6.5,0.20164411
1,6.5,0.27220878
1,6.5,0.29293525
1,6.5,0.28177360
1,6.5,0.20725203
1,6.5,0.19097030
1,6.5,0.17772591
1,6.5,0.19379768
1,6.5,0.29310474
1,6.5,0.22596230
1,6.5,0.26212639
1,6.5,0.30015063
1,6.5,0.22894479
1,6.5,0.23860294
1,6.5,0.18740487
1,6.5,0.21001686
1,6.5,0.22666706
1,6.5,0.18852858
1,6.5,0.28698871
1,6.5,0.31125602
1,6.5,0.23131406
1,6.5,0.21709667
1,6.5,0.19233839
1,6.5,0.28464070
1,6.5,0.26677319
1,6.5,0.13858600
1,6.5,0.18684161
1,6.5,0.20941442
1,6.5,0.33728608
1,6.5,0.14916518
1,6.5,0.17108932
1,6.5,0.18802395
1,6.5,0.20899317
1,6.5,0.20895579
1,6.5,0.27351704
1,6.5,0.27425835
1,6.5,0.17970903
1,6.5,0.22329189
1,6.5,0.23393515
1,6.5,0.24424848
1,6.5,0.21954250
1,6.5,0.18480471
1,6.5,0.22484069
1,6.5,0.24250904
1,6.5,0.20535745
1,6.5,0.22619064
1,6.5,0.24624152
1,6.5,0.20268950
1,6.5,0.20185702
1,6.5,0.21819976
1,6.5,0.16330847
1,6.5,0.13873516
1,6.5,0.19600216
1,6.5,0.19518569
1,6.5,0.21464124
1,6.5,0.24165648
1,6.5,0.31491697
1,6.5,0.21085393
1,6.5,0.16376106
1,6.5,0.19750570
1,6.5,0.26143077
1,6.5,0.23253982
1,6.6,0.20582347
1,6.6,0.26087147
1,6.6,0.18188186
1,6.6,0.24257924
